Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Date,Month,Year,Quarter,Stock_Level,Reorder_Point,Shelf_Life_Days,Days_To_Expiry,Near_Expiry,Low_Stock,Profit_Margin,Is_Anomaly,Anomaly_Score
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,30.56,4,0.0,14.9744,2016-03-12,3,2016,1,447,135,365,-343,1,0,49.0,0,1
Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,770.352,3,0.2,77.0352,2016-03-12,3,2016,1,70,24,1825,1156,0,0,10.0,0,1
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,21.12,4,0.0,6.5472,2017-02-09,2,2017,1,219,60,1825,1447,0,0,31.0,0,1
Second Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,575.928,9,0.2,57.5928,2014-11-11,11,2014,4,126,45,540,-625,1,0,10.0,0,1
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,7.78,2,0.0,2.0228,2014-11-11,11,2014,4,72,30,730,-451,1,0,26.0,0,1
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,123.92,4,0.0,55.764,2014-11-11,11,2014,4,514,150,730,-420,1,0,45.0,0,1
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,17.22,3,0.0,5.166,2017-08-20,8,2017,3,136,36,730,592,0,0,30.000000000000004,0,1
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,226.56,6,0.0,63.4368,2017-08-20,8,2017,3,209,66,1095,938,0,0,27.999999999999996,0,1
Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,107.88,3,0.2,10.788,2017-08-20,8,2017,3,138,45,540,367,0,0,10.0,0,1
First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,81.98,2,0.0,40.1702,2016-01-15,1,2016,1,504,150,730,-32,1,0,49.0,0,1
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,104.85,1,0.0,50.328,2014-07-20,7,2014,3,473,150,730,-536,1,0,48.00000000000001,0,1
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,8.704,2,0.2,3.1552,2014-07-20,7,2014,3,374,120,730,-537,1,0,36.24999999999999,0,1
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,19.92,4,0.0,9.7608,2014-07-20,7,2014,3,470,150,730,-555,1,0,48.99999999999999,0,1
First Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,43.02,3,0.0,15.4872,2014-07-20,7,2014,3,173,60,1825,563,0,0,36.0,0,1
Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,240.784,1,0.2,30.098,2017-02-06,2,2017,1,51,21,1825,1478,0,0,12.5,0,1
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,414.96,2,0.0,124.488,2015-12-25,12,2015,4,129,30,730,-36,1,0,30.0,0,1
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,387.72,5,0.2,-67.851,2016-10-08,10,2016,4,216,66,1095,627,0,0,-17.5,0,1
Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Storage,360.38,2,0.0,93.6988,2017-07-13,7,2017,3,245,66,1095,886,0,0,26.0,0,1
Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Paper,13.56,2,0.0,6.2376,2017-07-13,7,2017,3,511,150,730,536,0,0,46.0,0,1
First Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,552.0,10,0.2,34.5,2017-04-24,4,2017,2,142,45,540,252,0,0,6.25,0,1
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Tables,429.9,5,0.0,111.774,2014-09-07,9,2014,3,54,18,1825,601,0,0,26.0,0,1
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,32.06,2,0.0,15.3888,2014-09-07,9,2014,3,390,120,730,-532,1,0,48.0,0,1
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,161.96,2,0.0,45.3488,2014-09-07,9,2014,3,107,24,1825,581,0,0,27.999999999999996,0,1
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,19.86,2,0.0,5.7594,2014-09-07,9,2014,3,241,66,1095,-163,1,0,29.000000000000004,0,1
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,12.96,2,0.0,6.3504,2016-11-21,11,2016,4,493,150,730,284,0,0,48.99999999999999,0,1
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,20.544,6,0.2,6.42,2017-09-16,9,2017,3,494,150,730,585,0,0,31.25,0,1
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Furnishings,185.58,6,0.0,76.0878,2016-07-19,7,2016,3,214,60,1825,1260,0,0,41.0,0,1
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,77.56,2,0.0,35.6776,2016-07-19,7,2016,3,424,120,730,145,0,0,46.0,0,1
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Storage,87.92,4,0.0,0.8792,2016-07-19,7,2016,3,235,66,1095,525,0,0,1.0,0,1
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Paper,245.94,6,0.0,120.5106,2016-07-19,7,2016,3,501,150,730,155,0,0,49.0,0,1
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,8.6,1,0.0,4.042,2016-07-19,7,2016,3,424,120,730,174,0,0,47.0,0,1
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Bookcases,504.9,5,0.0,126.225,2016-07-19,7,2016,3,71,21,1825,1283,0,0,25.0,0,1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,2357.488,7,0.2,884.058,2017-09-15,9,2017,3,374,120,730,621,0,0,37.5,1,-1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,369.544,7,0.2,32.3351,2017-09-15,9,2017,3,155,45,540,382,0,0,8.75,0,1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,184.752,3,0.2,-20.7846,2017-09-15,9,2017,3,95,24,1825,1700,0,0,-11.25,0,1
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,64.96,5,0.2,-4.06,2016-12-11,12,2016,4,231,66,1095,678,0,0,-6.25,0,1
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,13.52,2,0.2,1.69,2016-12-11,12,2016,4,138,36,730,335,0,0,12.5,0,1
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,458.43,5,0.3,-137.529,2016-12-11,12,2016,4,91,24,1825,1409,0,0,-30.0,0,1
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,387.136,4,0.2,24.196,2016-12-11,12,2016,4,127,30,730,323,0,0,6.25,0,1
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Tables,328.59,3,0.4,-147.8655,2016-12-11,12,2016,4,68,18,1825,1422,0,0,-45.0,0,1
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Furniture,Chairs,338.352,3,0.2,4.2294,2014-12-10,12,2014,4,65,24,1825,705,0,0,1.25,0,1
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,25.92,4,0.0,12.4416,2014-12-10,12,2014,4,502,150,730,-423,1,0,47.99999999999999,0,1
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,91.36,4,0.0,42.0256,2014-12-10,12,2014,4,518,150,730,-415,1,0,46.0,0,1
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,87.96,3,0.2,7.6965,2014-12-13,12,2014,4,190,60,1825,689,0,0,8.75,0,1
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,5.214,2,0.7,-4.1712,2014-12-13,12,2014,4,378,120,730,-425,1,0,-80.0,0,1
Standard Class,Consumer,United States,Miami,Florida,33142,South,Office Supplies,Binders,12.294,1,0.7,-8.6058,2017-09-21,9,2017,3,375,120,730,591,0,0,-70.0,0,1
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,19.76,4,0.0,8.2992,2017-09-07,9,2017,3,220,60,1825,1705,0,0,42.0,0,1
Standard Class,Consumer,United States,Troy,New York,12180,East,Furniture,Chairs,109.764,2,0.1,8.5372,2015-11-02,11,2015,4,94,24,1825,1001,0,0,7.777777777777778,0,1
Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Technology,Phones,128.85,3,0.0,3.8655,2017-12-11,12,2017,4,154,45,540,484,0,0,3.0000000000000004,0,1
First Class,Corporate,United States,Florence,South Carolina,29501,South,Furniture,Furnishings,127.95,3,0.0,21.7515,2017-04-01,4,2017,2,208,60,1825,1537,0,0,17.0,0,1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,68.52,3,0.0,31.5192,2015-12-30,12,2015,4,491,150,730,-52,1,0,46.0,0,1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,74.94,3,0.0,14.2386,2015-12-30,12,2015,4,230,66,1095,350,0,0,19.0,0,1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,2548.56,6,0.2,286.713,2015-12-30,12,2015,4,63,12,730,-46,1,0,11.250000000000002,1,-1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,271.44,3,0.0,122.148,2015-12-30,12,2015,4,424,135,365,-388,1,0,45.0,0,1
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,287.88,3,0.2,35.985,2015-12-30,12,2015,4,161,45,540,-202,1,0,12.5,0,1
First Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Paper,14.9,5,0.0,7.152,2016-03-10,3,2016,1,492,150,730,42,0,0,48.0,0,1
First Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,4158.912,8,0.2,363.9048,2016-03-10,3,2016,1,136,45,540,-163,1,0,8.75,1,-1
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,91.96,2,0.0,15.6332,2014-04-06,4,2014,2,181,60,1825,414,0,0,17.0,0,1
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,33.11,7,0.0,12.9129,2014-04-06,4,2014,2,192,60,1825,447,0,0,39.0,0,1
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2014-04-06,4,2014,2,485,150,730,-662,1,0,48.00000000000001,0,1
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,55.48,1,0.0,26.6304,2014-04-06,4,2014,2,472,150,730,-678,1,0,48.00000000000001,0,1
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,91.92,5,0.2,11.49,2014-10-05,10,2014,4,99,30,730,-494,1,0,12.5,0,1
Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Office Supplies,Appliances,17.34,2,0.0,4.6818,2016-08-13,8,2016,3,126,30,730,178,0,0,27.0,0,1
Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Technology,Accessories,71.98,2,0.0,15.1158,2016-08-13,8,2016,3,171,54,365,-159,1,0,21.0,0,1
Standard Class,Consumer,United States,Cedar Hill,Texas,75104,Central,Office Supplies,Envelopes,7.08,3,0.2,2.478,2014-11-17,11,2014,4,428,135,365,-788,1,0,35.0,0,1
First Class,Corporate,United States,Providence,Rhode Island,2908,East,Technology,Accessories,69.98,2,0.0,4.8986,2017-04-24,4,2017,2,178,54,365,102,0,0,6.999999999999999,0,1
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,646.272,8,0.2,64.6272,2017-08-24,8,2017,3,116,30,730,561,0,0,10.0,0,1
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,10.368,2,0.2,3.7584,2017-08-24,8,2017,3,506,150,730,559,0,0,36.25,0,1
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,8.4,5,0.0,0.336,2017-02-23,2,2017,1,692,210,365,40,0,0,4.0,0,1
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,71.96,5,0.2,25.186,2017-02-23,2,2017,1,132,45,540,216,0,0,35.0,0,1
First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,18.48,2,0.2,6.006,2016-11-19,11,2016,4,351,105,365,-82,1,0,32.5,0,1
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,9.84,3,0.0,2.8536,2016-11-14,11,2016,4,365,105,365,-49,1,0,29.000000000000004,0,1
Same Day,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,239.24,1,0.2,23.924,2017-07-06,7,2017,3,101,24,1825,1622,0,0,10.0,0,1
Standard Class,Corporate,United States,Nashua,New Hampshire,3060,East,Furniture,Furnishings,21.12,4,0.0,6.5472,2016-12-25,12,2016,4,216,60,1825,1433,0,0,31.0,0,1
First Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,54.9,5,0.0,15.372,2017-04-23,4,2017,2,137,36,730,451,0,0,28.000000000000004,0,1
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Furnishings,15.24,3,0.0,5.1816,2015-12-14,12,2015,4,192,60,1825,1038,0,0,34.0,0,1
Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Appliances,19.568,2,0.8,-52.8336,2015-04-19,4,2015,2,114,30,730,-308,1,0,-270.0,1,-1
Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Binders,310.392,4,0.8,-512.1468,2015-04-19,4,2015,2,386,120,730,-307,1,0,-165.0,1,-1
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Furniture,Furnishings,42.6,3,0.0,16.614,2016-09-04,9,2016,3,224,60,1825,1335,0,0,39.0,0,1
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Binders,113.94,6,0.0,54.6912,2016-09-04,9,2016,3,409,120,730,196,0,0,48.00000000000001,0,1
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Storage,129.92,4,0.0,5.1968,2016-09-04,9,2016,3,210,66,1095,557,0,0,4.0,0,1
Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Art,5.28,3,0.0,2.5344,2016-09-04,9,2016,3,321,105,365,-172,1,0,48.00000000000001,0,1
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,859.2,3,0.2,75.18,2017-09-24,9,2017,3,156,45,540,392,0,0,8.75,0,1
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Machines,506.28,3,0.2,177.198,2017-09-24,9,2017,3,15,12,730,591,0,0,35.0,0,1
Standard Class,Consumer,United States,Sierra Vista,Arizona,85635,West,Furniture,Furnishings,14.368,2,0.2,3.9512,2016-02-04,2,2016,1,213,60,1825,1088,0,0,27.500000000000004,0,1
Second Class,Corporate,United States,Knoxville,Tennessee,37918,South,Furniture,Chairs,314.352,3,0.2,-35.3646,2017-05-19,5,2017,2,67,24,1825,1594,0,0,-11.250000000000002,0,1
Second Class,Corporate,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,27.888,7,0.2,10.1094,2017-05-19,5,2017,2,499,150,730,453,0,0,36.25,0,1
Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,238.152,3,0.2,89.307,2015-09-03,9,2015,3,191,60,1825,935,0,0,37.50000000000001,0,1
Standard Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Furniture,Tables,692.94,3,0.0,173.235,2016-06-09,6,2016,2,83,18,1825,1253,0,0,25.0,0,1
Standard Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Binders,16.146,9,0.7,-12.9168,2015-11-07,11,2015,4,402,120,730,-58,1,0,-80.0,0,1
Standard Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Binders,1345.485,5,0.7,-1031.5385,2015-11-07,11,2015,4,399,120,730,-58,1,0,-76.66666666666669,1,-1
First Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,173.488,7,0.2,54.215,2016-06-15,6,2016,2,486,150,730,157,0,0,31.25,0,1
Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Art,57.75,5,0.0,16.17,2015-04-25,4,2015,2,362,105,365,-655,1,0,28.000000000000004,0,1
Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,272.4,5,0.0,76.272,2015-04-25,4,2015,2,101,30,730,-277,1,0,28.000000000000004,0,1
Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,11.952,3,0.2,4.0338,2016-09-23,9,2016,3,511,150,730,252,0,0,33.75,0,1
Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Furnishings,28.0,4,0.2,7.7,2016-09-23,9,2016,3,220,60,1825,1322,0,0,27.500000000000004,0,1
Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,12.201,7,0.7,-9.7608,2016-09-23,9,2016,3,383,120,730,214,0,0,-80.0,0,1
First Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Binders,2.068,1,0.8,-3.4122,2016-08-18,8,2016,3,427,120,730,202,0,0,-165.0,1,-1
First Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Paper,83.84,8,0.2,30.392,2016-08-18,8,2016,3,479,150,730,228,0,0,36.25,0,1
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Envelopes,11.36,2,0.0,5.3392,2014-03-02,3,2014,1,466,135,365,-1035,1,0,47.0,0,1
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,36.4,5,0.0,17.472,2014-03-02,3,2014,1,529,150,730,-714,1,0,48.00000000000001,0,1
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,27.968,2,0.2,6.992,2014-12-30,12,2014,4,200,54,365,-733,1,0,25.0,0,1
Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Storage,142.04,4,0.0,38.3508,2015-04-10,4,2015,2,225,66,1095,51,0,0,27.0,0,1
Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Art,14.67,3,0.0,6.0147,2015-04-10,4,2015,2,353,105,365,-650,1,0,41.0,0,1
Second Class,Consumer,United States,San Diego,California,92037,West,Technology,Copiers,1199.96,5,0.2,224.9925,2015-12-25,12,2015,4,8,9,1095,354,0,1,18.75,0,1
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,12.6,3,0.0,6.174,2015-12-25,12,2015,4,511,150,730,-48,1,0,49.00000000000001,0,1
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,17.94,3,0.0,8.073,2015-12-25,12,2015,4,497,150,730,-58,1,0,45.0,0,1
First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,23.904,6,0.2,7.7688,2015-04-05,4,2015,2,580,180,365,-652,1,0,32.5,0,1
Standard Class,Consumer,United States,Bartlett,Tennessee,38134,South,Office Supplies,Supplies,88.96,8,0.2,10.008,2015-01-17,1,2015,1,103,36,730,-391,1,0,11.25,0,1
Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Chairs,518.272,8,0.2,-97.176,2017-05-20,5,2017,2,88,24,1825,1597,0,0,-18.75,0,1
Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Furnishings,6.98,1,0.0,3.3504,2017-05-20,5,2017,2,224,60,1825,1593,0,0,48.0,0,1
Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Machines,343.2,1,0.2,38.61,2017-05-20,5,2017,2,56,12,730,487,0,0,11.25,0,1
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,17.544,3,0.2,5.9211,2017-08-13,8,2017,3,623,180,365,199,0,0,33.75,0,1
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,152.688,2,0.2,-26.7204,2015-12-31,12,2015,4,208,66,1095,340,0,0,-17.5,0,1
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Fasteners,3.488,2,0.2,0.5668,2015-12-31,12,2015,4,723,210,365,-382,1,0,16.25,0,1
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Supplies,5.888,2,0.2,-1.3248,2015-12-31,12,2015,4,104,36,730,-18,1,0,-22.5,0,1
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,153.552,3,0.2,51.8238,2017-12-25,12,2017,4,397,120,730,723,0,0,33.75,0,1
